Y_LAT,X_LONGT,River,CUName,CUNameSPP,CUIndex,Outlook,SMU,,,,,
52.97248967,-128.6813964,,,,,,,,,,,
52.45591266,-131.4651253,Arrow Creek,EAST HAIDA GWAII,PI,PKO-9,Haida Gwaii – Odd & Even,HAIDA GWAII PINK SALMON,,,,,
52.45591266,-131.4651253,Arrow Creek,EAST HG,CM,CM-21,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
52.45591266,-131.4651253,Arrow Creek,HG-EAST,CO,CO-23,,,,,,,
52.45591266,-131.4651253,,,,,,,,,,,
50.11606747,-127.0848474,Artlish River,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
50.11606747,-127.0848474,Artlish River,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
50.11606747,-127.0848474,Artlish River,WEST VANCOUVER ISLAND,PI,PKO-6,WCVI – Odd & Even,WCVI PINK SALMON,,,,,
50.11606747,-127.0848474,Artlish River,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
50.11606747,-127.0848474,Artlish River,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CN,CK-32,,,,,,,
50.11606747,-127.0848474,,,,,,,,,,,
49.89793063,-123.2962551,Ashlu Creek,EAST VANCOUVER ISLAND AND GEORGIA STRAIT,SO,SER-08,,,,,,,
49.89793063,-123.2962551,Ashlu Creek,GEORGIA STRAIT,PI,PKO-3,Georgia Strait – East – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
49.89793063,-123.2962551,Ashlu Creek,HOWE SOUND-BURRARD INLET,CM,CM-3,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.89793063,-123.2962551,Ashlu Creek,HOWE SOUND-BURRARD INLET,CO,CO-10,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
49.89793063,-123.2962551,Ashlu Creek,SOUTHERN MAINLAND-GEORGIA STRAIT_FA_0.x,CN,CK-20,,,,,,,
51.68916194,-126.9007227,Ashlulm Creek,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PI,PKO-8,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
51.68916194,-126.9007227,Ashlulm Creek,RIVERS INLET,CM,CM-13,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
51.68916194,-126.9007227,Ashlulm Creek,RIVERS INLET,CO,CO-21,Areas 7 to 10,CENTRAL COAST COHO SALMON,,,,,
51.68916194,-126.9007227,Ashlulm Creek,OWIKENO,SO,SEL-15-02,,,,,,,
51.68916194,-126.9007227,,,,,,,,,,,
51.68916194,-126.9007227,,,,,,,,,,,
56.39412073,-126.7884946,Asitka River,MIDDLE AND UPPER SKEENA,PI,PKO-16,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
56.39412073,-126.7884946,Asitka River,UPPER SKEENA,CO,CO-34,Skeena – High Interior,SKEENA COHO SALMON,,,,,
56.39412073,-126.7884946,Asitka River,ASITIKA,SO,SEL-22-01,,,,,,,
56.39412073,-126.7884946,,,,,,,,,,,
51.96244885,-126.6791187,Asseek River,BELLA COOLA-DEAN RIVERS,CM,CM-16,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
51.96244885,-126.6791187,Asseek River,BELLA COOLA-DEAN RIVERS,CO,CO-22,Areas 7 to 10,CENTRAL COAST COHO SALMON,,,,,
51.96244885,-126.6791187,Asseek River,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PI,PKO-8,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
51.96244885,-126.6791187,Asseek River,NORTHERN COASTAL FJORDS,SO,SER-16,,,,,,,
51.96244885,-126.6791187,,,,,,,,,,,
49.15758184,-121.9920367,Atchelitz Creek,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
49.15758184,-121.9920367,Atchelitz Creek,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
49.36998292,-126.0578299,Atleo River,CLAYOQUOT,CO,CO-18,WCVI,WCVI COHO SALMON,,,,,
49.36998292,-126.0578299,Atleo River,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
49.36998292,-126.0578299,Atleo River,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
49.36998292,-126.0578299,Atleo River,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,CN,CK-31,,,,,,,
49.36998292,-126.0578299,,,,,,,,,,,
54.01377316,-127.7439775,Atna River,MIDDLE SKEENA,CO,CO-33,Skeena,SKEENA COHO SALMON,,,,,
54.01377316,-127.7439775,Atna River,MORICE,SO,SEL-21-07,,,,,,,
54.01377316,-127.7439775,,,,,,,,,,,
52.37663064,-126.0935287,Atnarko River,BELLA COOLA-DEAN RIVERS,CM,CM-16,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
52.37663064,-126.0935287,Atnarko River,BELLA COOLA-DEAN RIVERS,CO,CO-22,Areas 7 to 10,CENTRAL COAST COHO SALMON,,,,,
52.37663064,-126.0935287,Atnarko River,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PI,PKO-8,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.37663064,-126.0935287,Atnarko River,NORTHERN COASTAL FJORDS,SO,SER-16,,,,,,,
52.37663064,-126.0935287,,,,,,,,,,,
52.37663064,-126.0935287,,,,,,,,,,,
52.35886932,-126.0483512,Atnarko Spawning Channel,BELLA COOLA-DEAN RIVERS,CM,CM-16,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
52.35886932,-126.0483512,Atnarko Spawning Channel,BELLA COOLA-DEAN RIVERS,CO,CO-22,Areas 7 to 10,CENTRAL COAST COHO SALMON,,,,,
52.35886932,-126.0483512,Atnarko Spawning Channel,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PI,PKO-8,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.35886932,-126.0483512,Atnarko Spawning Channel,NORTHERN COASTAL FJORDS,SO,SER-16,,,,,,,
52.35886932,-126.0483512,,,,,,,,,,,
52.35886932,-126.0483512,,,,,,,,,,,
49.49813553,-123.4921399,Avalon Creek,HOWE SOUND-BURRARD INLET,CM,CM-3,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
54.25760767,-128.8415337,Aveling Creek,DOUGLAS CHANNEL-KITIMAT ARM,CO,CO-29,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
54.25760767,-128.8415337,Aveling Creek,DOUGLAS-GARDNER,CM,CM-20,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
54.25760767,-128.8415337,,,,,,,,,,,
51.78038686,-119.3204442,Avola Creek,NORTH THOMPSON,CO,CO-9,Interior Fraser,INTERIOR FRASER COHO SALMON,,,,,
53.65265357,-132.5228504,Awun River,HG-GRAHAM ISLAND LOWLANDS,CO,CO-25,,,,,,,
53.65265357,-132.5228504,Awun River,NORTH HAIDA GWAII,CM,CM-24,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
53.65265357,-132.5228504,Awun River,NORTH HAIDA GWAII,PI,PKO-10,Haida Gwaii – Odd & Even,HAIDA GWAII PINK SALMON,,,,,
53.65265357,-132.5228504,Awun River,AWUN,SO,SEL-17-02,,,,,,,
53.65265357,-132.5228504,,,,,,,,,,,
48.39101649,-123.658999,Ayum Creek,EAST VANCOUVER ISLAND-GEORGIA STRAIT,CO,CO-13,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
48.39101649,-123.658999,Ayum Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
48.39101649,-123.658999,Ayum Creek,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,CN,CK-31,,,,,,,
56.09155332,-126.7456458,Azuklotz Creek,UPPER SKEENA,CO,CO-34,Skeena – High Interior,SKEENA COHO SALMON,,,,,
56.09155332,-126.7456458,Azuklotz Creek,AZUKLOTZ,SO,SEL-22-02,,,,,,,
49.82566829,-123.1484624,B.C. Rail Spawning Channel,HOWE SOUND-BURRARD INLET,CM,CM-3,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.82566829,-123.1484624,B.C. Rail Spawning Channel,HOWE SOUND-BURRARD INLET,CO,CO-10,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
55.27790244,-126.6063978,Babine Lake,MIDDLE AND UPPER SKEENA,PI,PKO-16,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
55.27790244,-126.6063978,Babine Lake,MIDDLE SKEENA,CO,CO-33,Skeena,SKEENA COHO SALMON,,,,,
55.27790244,-126.6063978,Babine Lake,BABINE,SO,SEL-21-02,,,,,,,
55.27790244,-126.6063978,,,,,,,,,,,
55.30590181,-126.6281849,Babine River -  Unaccounted,MIDDLE SKEENA,CO,CO-33,Skeena,SKEENA COHO SALMON,,,,,
55.30590181,-126.6281849,Babine River -  Unaccounted,BABINE,SO,SEL-21-02,,,,,,,
55.32972944,-126.6311496,Babine River - Section 1-3,MIDDLE AND UPPER SKEENA,PI,PKO-16,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
55.32972944,-126.6311496,Babine River - Section 1-3,MIDDLE SKEENA,CO,CO-33,Skeena,SKEENA COHO SALMON,,,,,
55.32972944,-126.6311496,Babine River - Section 1-3,BABINE,SO,SEL-21-02,,,,,,,
55.32972944,-126.6311496,Babine River - Section 4,MIDDLE AND UPPER SKEENA,PI,PKO-16,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
55.32972944,-126.6311496,Babine River - Section 4,MIDDLE SKEENA,CM,CM-28,Skeena – Nass,SKEENA-NASS CHUM SALMON,,,,,
55.41496962,-126.6841667,Babine River - Section 4,MIDDLE SKEENA,CO,CO-33,Skeena,SKEENA COHO SALMON,,,,,
55.41496962,-126.6841667,Babine River - Section 4,BABINE,SO,SEL-21-02,,,,,,,
55.41496962,-126.6841667,Babine River - Section 5,MIDDLE AND UPPER SKEENA,PI,PKO-16,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
55.41496962,-126.6841667,Babine River - Section 5,MIDDLE SKEENA,CM,CM-28,Skeena – Nass,SKEENA-NASS CHUM SALMON,,,,,
55.41496962,-126.6841667,Babine River - Section 5,MIDDLE SKEENA,CO,CO-33,Skeena,SKEENA COHO SALMON,,,,,
55.41496962,-126.6841667,Babine River - Section 5,BABINE,SO,SEL-21-02,,,,,,,
55.42547701,-126.6963977,,,,,,,,,,,
55.42547701,-126.6963977,,,,,,,,,,,
55.42547701,-126.6963977,,,,,,,,,,,
55.42547701,-126.6963977,,,,,,,,,,,
55.42547701,-126.6963977,,,,,,,,,,,
55.42547701,-126.6963977,,,,,,,,,,,
50.24276543,-125.3278049,Bachus Creek,LOUGHBOROUGH,CM,CM-6,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
53.13432105,-123.6717445,Baezaeko River,MIDDLE FRASER RIVER_SP_1.3,CN,CK-10,Fraser River Spring Run 52,FRASER SPRING RUN 52 CHINOOK SALMON,,,,,
53.13432105,-123.6717445,,,,,,,,,,,
52.34389147,-131.3710582,Bag Harbour Creek,EAST HG,CM,CM-21,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
52.34389147,-131.3710582,Bag Harbour Creek,HG-EAST,CO,CO-23,,,,,,,
52.34389147,-131.3710582,,,,,,,,,,,
52.97282199,-122.5034691,Baker Creek,EAST VANCOUVER ISLAND-GEORGIA STRAIT,CO,CO-13,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
48.40221943,-123.70808,Baker Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.93288269,-124.036604,Baker Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
48.40221943,-123.70808,Baker Creek,INTERIOR FRASER<<BIN>>,CM,CM-9004,,,,,,,
52.97282199,-122.5034691,Baker Creek,MIDDLE FRASER RIVER_SP_1.3,CN,CK-10,Fraser River Spring Run 52,FRASER SPRING RUN 52 CHINOOK SALMON,,,,,
52.08891559,-130.9997772,Balcom Inlet Creek,EAST HG,CM,CM-21,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
52.08891559,-130.9997772,Balcom Inlet Creek,HG-EAST,CO,CO-23,,,,,,,
50.99000922,-127.3079279,Bamford Creek,SOUTHERN COASTAL STREAMS,CM,CM-8,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
50.99000922,-127.3079279,Bamford Creek,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
50.99000922,-127.3079279,Bamford Creek,SOUTHERN FJORDS,SO,SER-09,,,,,,,
49.59401907,-125.9136913,Bancroft Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
49.59401907,-125.9136913,Bancroft Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
53.37841162,-130.1862359,Banks Lakes Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
53.37841162,-130.1862359,Banks Lakes Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
53.37841162,-130.1862359,Banks Lakes Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
53.37841162,-130.1862359,Banks Lakes Creek,BANKS,SO,SEL-19-01,,,,,,,
53.37841162,-130.1862359,,,,,,,,,,,
54.89281444,-125.1827216,Baptiste Creek,TAKLA/TREMBLEUR-EARLY STUART TIMING,SO,SEL-06-14,,,,,,,
53.05394917,-129.1194827,Barnard Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
53.05394917,-129.1194827,Barnard Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
53.05394917,-129.1194827,Barnard Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
53.05394917,-129.1194827,Barnard Creek,NORTHERN COASTAL FJORDS,SO,SER-16,,,,,,,
53.05394917,-129.1194827,,,,,,,,,,,
49.19895604,-122.0493093,Barnes Creek,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
55.81513536,-128.6851373,Barnes Creek,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
49.19895604,-122.0493093,Barnes Creek,MIDDLE SKEENA,CO,CO-33,Skeena,SKEENA COHO SALMON,,,,,
55.81513536,-128.6851373,Barnes Creek,STEPHENS,SO,SEL-21-09,,,,,,,
49.91390033,-126.7830907,Barr Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
49.91390033,-126.7830907,Barr Creek,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
49.91390033,-126.7830907,Barr Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
49.91390033,-126.7830907,,,,,,,,,,,
49.07526047,-121.8693538,Barrett Creek,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
49.07526047,-121.8693538,Barrett Creek,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
51.17371372,-120.1387374,Barriere River,NORTH THOMPSON,CO,CO-9,Interior Fraser,INTERIOR FRASER COHO SALMON,,,,,
51.17371372,-120.1387374,Barriere River,NORTH THOMPSON_SU_1.3,CN,CK-19,Fraser River Summer Run 52,FRASER SUMMER RUN 52 CHINOOK SALMON,,,,,
51.17371372,-120.1387374,Barriere River,KAMLOOPS-EARLY SUMMER TIMING,SO,SEL-10-01,,,,,,,
55.70797199,-126.2384174,Bates Creek,TAKLA/TREMBLEUR-EARLY STUART TIMING,SO,SEL-06-14,,,,,,,
50.12254174,-127.5921749,Battle Bay River,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
50.12254174,-127.5921749,Battle Bay River,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
50.12254174,-127.5921749,Battle Bay River,WEST VANCOUVER ISLAND,PI,PKO-6,WCVI – Odd & Even,WCVI PINK SALMON,,,,,
50.12254174,-127.5921749,Battle Bay River,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
50.12254174,-127.5921749,Battle Bay River,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CN,CK-32,,,,,,,
50.12254174,-127.5921749,,,,,,,,,,,
49.27957963,-126.0115985,Bawden Creek,CLAYOQUOT,CO,CO-18,WCVI,WCVI COHO SALMON,,,,,
49.27957963,-126.0115985,Bawden Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
52.72205643,-120.8599504,Baxter Beach,QUESNEL-SUMMER TIMING,SO,SEL-06-10,,,,,,,
49.35557409,-124.4414536,Beach Creek,EAST VANCOUVER ISLAND-GEORGIA STRAIT,CO,CO-13,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
52.18572821,-127.983327,Beale'S Lagoon Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
52.18572821,-127.983327,Beale'S Lagoon Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.18572821,-127.983327,Beale'S Lagoon Creek,NORTHERN COASTAL STREAMS,SO,SER-17,,,,,,,
52.18572821,-127.983327,Beale'S Lagoon Creek,SPILLER-FITZ HUGH-BURKE,CM,CM-15,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
52.18572821,-127.983327,,,,,,,,,,,
49.60925572,-126.7550669,Beano Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
49.60925572,-126.7550669,Beano Creek,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
49.60925572,-126.7550669,Beano Creek,WEST VANCOUVER ISLAND,PI,PKO-6,WCVI – Odd & Even,WCVI PINK SALMON,,,,,
49.60925572,-126.7550669,Beano Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
52.72205643,-120.8599504,Bear Beach - Lake Shore,QUESNEL-SUMMER TIMING,SO,SEL-06-10,,,,,,,
50.53700159,-127.9734189,Bear Creek,NAHWITTI LOWLAND,CO,CO-15,Area 12,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
50.53700159,-127.9734189,Bear Creek,NORTHWEST VANCOUVER ISLAND,CM,CM-11,WCVI,WCVI CHUM SALMON,,,,,
56.18626576,-126.8653709,Bear Lake,UPPER SKEENA,CO,CO-34,Skeena – High Interior,SKEENA COHO SALMON,,,,,
56.18626576,-126.8653709,Bear Lake,BEAR,SO,SEL-22-03,,,,,,,
56.18626576,-126.8653709,,,,,,,,,,,
56.2795524,-126.9709726,Bear River,MIDDLE AND UPPER SKEENA,PI,PKO-16,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
55.92367449,-129.9947906,Bear River,NASS-PORTLAND-OBSERVATORY,PI,PKO-17,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
55.92367449,-129.9947906,Bear River,PORTLAND CANAL-OBSERVATORY,CM,CM-32,,,,,,,
56.2795524,-126.9709726,Bear River,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO,CO-37,Area 4,NASS COHO SALMON,,,,,
55.92367449,-129.9947906,Bear River,UPPER SKEENA,CO,CO-34,Skeena – High Interior,SKEENA COHO SALMON,,,,,
56.2795524,-126.9709726,Bear River,BEAR,SO,SEL-22-03,,,,,,,
55.92367449,-129.9947906,,,,,,,,,,,
56.2795524,-126.9709726,,,,,,,,,,,
56.2795524,-126.9709726,,,,,,,,,,,
55.92367449,-129.9947906,,,,,,,,,,,
58.10233646,-131.1905332,,,,,,,,,,,
51.53788137,-127.7465335,Beaver Creek,DOUGLAS CHANNEL-KITIMAT ARM,CO,CO-29,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
51.53788137,-127.7465335,Beaver Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
51.53788137,-127.7465335,Beaver Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
54.03306353,-128.68528,Beaver Creek,SPILLER-FITZ HUGH-BURKE,CM,CM-15,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
51.53788137,-127.7465335,Beaver Creek,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
51.53788137,-127.7465335,Beaver Creek,ELSIE/HOY,SO,SEL-19-17,,,,,,,
49.31507282,-124.8978296,,,,,,,,,,,
55.66439577,-128.3124307,Beaverlodge Creek,MIDDLE SKEENA,CO,CO-33,Skeena,SKEENA COHO SALMON,,,,,
49.13002328,-123.9142986,Beck Creek,EAST VANCOUVER ISLAND-GEORGIA STRAIT,CO,CO-13,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
49.13002328,-123.9142986,Beck Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.35902876,-125.9858653,Bedingfield Bay Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
49.36314216,-125.7773368,Bedwell River,CLAYOQUOT,CO,CO-18,WCVI,WCVI COHO SALMON,,,,,
49.36314216,-125.7773368,Bedwell River,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
49.36314216,-125.7773368,Bedwell River,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
49.36314216,-125.7773368,Bedwell River,WEST VANCOUVER ISLAND,PI,PKO-6,WCVI – Odd & Even,WCVI PINK SALMON,,,,,
49.36314216,-125.7773368,Bedwell River,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,CN,CK-31,,,,,,,
49.36314216,-125.7773368,,,,,,,,,,,
49.38813873,-125.7604664,Bedwell System,CLAYOQUOT,CO,CO-18,WCVI,WCVI COHO SALMON,,,,,
49.38813873,-125.7604664,Bedwell System,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
49.38813873,-125.7604664,Bedwell System,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
49.38813873,-125.7604664,Bedwell System,WEST VANCOUVER ISLAND,PI,PKO-6,WCVI – Odd & Even,WCVI PINK SALMON,,,,,
49.38813873,-125.7604664,Bedwell System,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,CN,CK-31,,,,,,,
49.38813873,-125.7604664,,,,,,,,,,,
56.94672291,-128.3846293,Beirnes Creek,UPPER SKEENA,CO,CO-34,Skeena – High Interior,SKEENA COHO SALMON,,,,,
49.21624661,-122.2514548,Belcharton Creek,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
49.21624661,-122.2514548,Belcharton Creek,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
52.68601135,-131.6355325,Beljay Bay Creek,EAST HG,CM,CM-21,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
52.68601135,-131.6355325,Beljay Bay Creek,HG-EAST,CO,CO-23,,,,,,,
52.68601135,-131.6355325,,,,,,,,,,,
52.37847975,-126.7702597,Bella Coola River,BELLA COOLA RIVER-LATE,CM,CM-17,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
52.37847975,-126.7702597,Bella Coola River,BELLA COOLA RIVER-LATE,CM,CM-17,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
52.37847975,-126.7702597,Bella Coola River,BELLA COOLA-DEAN RIVERS,CO,CO-22,Areas 7 to 10,CENTRAL COAST COHO SALMON,,,,,
52.37847975,-126.7702597,Bella Coola River,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PI,PKO-8,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.37847975,-126.7702597,Bella Coola River,NORTHERN COASTAL FJORDS,SO,SER-16,,,,,,,
52.37847975,-126.7702597,,,,,,,,,,,
52.37847975,-126.7702597,,,,,,,,,,,
55.29079705,-129.9434435,Belle Bay Creek,NASS-PORTLAND-OBSERVATORY,PI,PKO-17,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
55.29079705,-129.9434435,Belle Bay Creek,PORTLAND CANAL-OBSERVATORY,CM,CM-32,,,,,,,
55.29079705,-129.9434435,Belle Bay Creek,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO,CO-37,Area 4,NASS COHO SALMON,,,,,
55.29079705,-129.9434435,,,,,,,,,,,
56.16471314,-129.0281443,,,,,,,,,,,
53.47636825,-129.4759865,Belowe Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
53.47636825,-129.4759865,Belowe Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
53.47636825,-129.4759865,Belowe Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
53.47636825,-129.4759865,Belowe Creek,NORTHERN COASTAL FJORDS,SO,SER-16,,,,,,,
53.47636825,-129.4759865,,,,,,,,,,,
50.41941691,-127.3716019,Benson River,NAHWITTI LOWLAND,CO,CO-15,Area 12,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
50.41941691,-127.3716019,Benson River,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CN,CK-33,,,,,,,
52.63743761,-131.6215949,Beresford Bay Creek,EAST HG,CM,CM-21,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
52.63743761,-131.6215949,Beresford Bay Creek,HG-EAST,CO,CO-23,,,,,,,
54.49442763,-125.6750412,Bern-Ann Creek,BABINE,SO,SEL-21-02,,,,,,,
50.3065408,-118.8231096,Bessette Creek,SOUTH THOMPSON,CO,CO-8,Interior Fraser,INTERIOR FRASER COHO SALMON,,,,,
50.3065408,-118.8231096,Bessette Creek,SOUTH THOMPSON-BESSETTE CREEK_SU_1.2,CN,CK-16,Fraser River Spring Run 42,FRASER SPRING RUN 42 CHINOOK SALMON,,,,,
