,Grid,Week,Species,cfa,CEU,SS,FS
104317,PB-273,17,Snow Crab,12E,162.5714,0.000138,0.0225
105210,PC-272,17,Snow Crab,12E,162.5714,0.000138,0.0225
105228,PC-273,25,Snow Crab,12E,142,0.000161,0.0228
66019,NR-264,24,Snow Crab,12E,142,0.000162,0.0229
67069,NS-264,24,Snow Crab,12E,142,0.000162,0.0229
101334,OY-273,24,Snow Crab,12E,142,0.000162,0.0229
106799,PE-274,24,Snow Crab,12E,142,0.000162,0.0229
106809,PE-275,24,Snow Crab,12E,142,0.000162,0.0229
106819,PE-276,24,Snow Crab,12E,142,0.000162,0.0229
106836,PE-277,24,Snow Crab,12E,142,0.000162,0.0229
57887,NK-257,25,Snow Crab,12E,142,0.000167,0.0238
100301,OX-274,25,Snow Crab,12E,142,0.000167,0.0238
106022,PD-273,24,Snow Crab,12E,142,0.00017,0.0241
97127,OU-273,22,Snow Crab,12E,236,0.000102,0.0241
100298,OX-274,22,Snow Crab,12E,236,0.000102,0.0241
100313,OX-275,22,Snow Crab,12E,236,0.000102,0.0241
101342,OY-274,22,Snow Crab,12E,236,0.000102,0.0241
108231,PG-274,22,Snow Crab,12E,236,0.000102,0.0241
108913,PH-276,22,Snow Crab,12E,236,0.000102,0.0241
108938,PH-278,22,Snow Crab,12E,236,0.000102,0.0241
104315,PB-272,25,Snow Crab,12E,142,0.000176,0.025
106043,PD-275,25,Snow Crab,12E,142,0.000176,0.025
106053,PD-276,25,Snow Crab,12E,142,0.000176,0.025
92865,OQ-272,26,Snow Crab,12E,73.0286,0.000347,0.0253
96081,OT-274,26,Snow Crab,12E,73.0286,0.000347,0.0253
104335,PB-274,25,Snow Crab,12E,142,0.000181,0.0257
104345,PB-275,25,Snow Crab,12E,142,0.000181,0.0257
105238,PC-274,25,Snow Crab,12E,142,0.000181,0.0257
92837,OQ-271,17,Snow Crab,12E,162.5714,0.000166,0.027
94955,OS-271,17,Snow Crab,12E,162.5714,0.000166,0.027
102347,OZ-274,17,Snow Crab,12E,162.5714,0.000166,0.027
106015,PD-273,17,Snow Crab,12E,162.5714,0.000166,0.027
57894,NK-258,22,Snow Crab,12E,236,0.000115,0.0271
68127,NT-265,22,Snow Crab,12E,236,0.000115,0.0271
86643,OK-270,22,Snow Crab,12E,236,0.000115,0.0271
87691,OL-271,22,Snow Crab,12E,236,0.000115,0.0271
91792,OP-270,22,Snow Crab,12E,236,0.000115,0.0271
94950,OS-270,22,Snow Crab,12E,236,0.000115,0.0271
96016,OT-270,22,Snow Crab,12E,236,0.000115,0.0271
96026,OT-271,22,Snow Crab,12E,236,0.000115,0.0271
97092,OU-270,22,Snow Crab,12E,236,0.000115,0.0271
97102,OU-271,22,Snow Crab,12E,236,0.000115,0.0271
97112,OU-272,22,Snow Crab,12E,236,0.000115,0.0271
98178,OV-273,22,Snow Crab,12E,236,0.000115,0.0271
99259,OW-274,22,Snow Crab,12E,236,0.000115,0.0271
101357,OY-275,22,Snow Crab,12E,236,0.000115,0.0271
102342,OZ-273,22,Snow Crab,12E,236,0.000115,0.0271
108903,PH-275,22,Snow Crab,12E,236,0.000115,0.0271
95001,OS-273,24,Snow Crab,12E,142,0.000194,0.0275
99216,OW-270,24,Snow Crab,12E,142,0.000194,0.0275
99226,OW-271,24,Snow Crab,12E,142,0.000194,0.0275
99236,OW-272,24,Snow Crab,12E,142,0.000194,0.0275
100250,OX-269,24,Snow Crab,12E,142,0.000194,0.0275
100260,OX-270,24,Snow Crab,12E,142,0.000194,0.0275
100270,OX-271,24,Snow Crab,12E,142,0.000194,0.0275
101304,OY-270,24,Snow Crab,12E,142,0.000194,0.0275
101344,OY-274,24,Snow Crab,12E,142,0.000194,0.0275
101361,OY-275,24,Snow Crab,12E,142,0.000194,0.0275
102344,OZ-273,24,Snow Crab,12E,142,0.000194,0.0275
103396,PA-275,24,Snow Crab,12E,142,0.000194,0.0275
104314,PB-272,24,Snow Crab,12E,142,0.000194,0.0275
104334,PB-274,24,Snow Crab,12E,142,0.000194,0.0275
104344,PB-275,24,Snow Crab,12E,142,0.000194,0.0275
105217,PC-272,24,Snow Crab,12E,142,0.000194,0.0275
105227,PC-273,24,Snow Crab,12E,142,0.000194,0.0275
105237,PC-274,24,Snow Crab,12E,142,0.000194,0.0275
106032,PD-274,24,Snow Crab,12E,142,0.000194,0.0275
68111,NT-264,21,Snow Crab,12E,330,0.000084,0.0277
82343,OG-269,21,Snow Crab,12E,330,0.000084,0.0277
83427,OH-269,21,Snow Crab,12E,330,0.000084,0.0277
83449,OH-270,21,Snow Crab,12E,330,0.000084,0.0277
84521,OI-269,21,Snow Crab,12E,330,0.000084,0.0277
85557,OJ-268,21,Snow Crab,12E,330,0.000084,0.0277
85567,OJ-269,21,Snow Crab,12E,330,0.000084,0.0277
86607,OK-267,21,Snow Crab,12E,330,0.000084,0.0277
86617,OK-268,21,Snow Crab,12E,330,0.000084,0.0277
86627,OK-269,21,Snow Crab,12E,330,0.000084,0.0277
87645,OL-267,21,Snow Crab,12E,330,0.000084,0.0277
87655,OL-268,21,Snow Crab,12E,330,0.000084,0.0277
87665,OL-269,21,Snow Crab,12E,330,0.000084,0.0277
87675,OL-270,21,Snow Crab,12E,330,0.000084,0.0277
88693,OM-267,21,Snow Crab,12E,330,0.000084,0.0277
88703,OM-268,21,Snow Crab,12E,330,0.000084,0.0277
88713,OM-269,21,Snow Crab,12E,330,0.000084,0.0277
89753,ON-268,21,Snow Crab,12E,330,0.000084,0.0277
90767,OO-267,21,Snow Crab,12E,330,0.000084,0.0277
90777,OO-268,21,Snow Crab,12E,330,0.000084,0.0277
91761,OP-267,21,Snow Crab,12E,330,0.000084,0.0277
91771,OP-268,21,Snow Crab,12E,330,0.000084,0.0277
92801,OQ-267,21,Snow Crab,12E,330,0.000084,0.0277
92811,OQ-268,21,Snow Crab,12E,330,0.000084,0.0277
92821,OQ-269,21,Snow Crab,12E,330,0.000084,0.0277
93865,OR-268,21,Snow Crab,12E,330,0.000084,0.0277
93875,OR-269,21,Snow Crab,12E,330,0.000084,0.0277
94929,OS-268,21,Snow Crab,12E,330,0.000084,0.0277
94939,OS-269,21,Snow Crab,12E,330,0.000084,0.0277
94949,OS-270,21,Snow Crab,12E,330,0.000084,0.0277
96005,OT-269,21,Snow Crab,12E,330,0.000084,0.0277
96015,OT-270,21,Snow Crab,12E,330,0.000084,0.0277
96025,OT-271,21,Snow Crab,12E,330,0.000084,0.0277
97091,OU-270,21,Snow Crab,12E,330,0.000084,0.0277
97101,OU-271,21,Snow Crab,12E,330,0.000084,0.0277
97111,OU-272,21,Snow Crab,12E,330,0.000084,0.0277
98147,OV-270,21,Snow Crab,12E,330,0.000084,0.0277
98157,OV-271,21,Snow Crab,12E,330,0.000084,0.0277
98167,OV-272,21,Snow Crab,12E,330,0.000084,0.0277
98177,OV-273,21,Snow Crab,12E,330,0.000084,0.0277
98191,OV-274,21,Snow Crab,12E,330,0.000084,0.0277
99203,OW-269,21,Snow Crab,12E,330,0.000084,0.0277
99213,OW-270,21,Snow Crab,12E,330,0.000084,0.0277
99223,OW-271,21,Snow Crab,12E,330,0.000084,0.0277
99233,OW-272,21,Snow Crab,12E,330,0.000084,0.0277
99243,OW-273,21,Snow Crab,12E,330,0.000084,0.0277
100247,OX-269,21,Snow Crab,12E,330,0.000084,0.0277
100257,OX-270,21,Snow Crab,12E,330,0.000084,0.0277
59091,NL-258,25,Snow Crab,12E,142,0.000201,0.0285
61471,NN-261,25,Snow Crab,12E,142,0.000201,0.0285
61481,NN-262,25,Snow Crab,12E,142,0.000201,0.0285
92845,OQ-271,25,Snow Crab,12E,142,0.000201,0.0285
93909,OR-272,25,Snow Crab,12E,142,0.000201,0.0285
99217,OW-270,25,Snow Crab,12E,142,0.000201,0.0285
99227,OW-271,25,Snow Crab,12E,142,0.000201,0.0285
100251,OX-269,25,Snow Crab,12E,142,0.000201,0.0285
100261,OX-270,25,Snow Crab,12E,142,0.000201,0.0285
101305,OY-270,25,Snow Crab,12E,142,0.000201,0.0285
101325,OY-272,25,Snow Crab,12E,142,0.000201,0.0285
102335,OZ-272,25,Snow Crab,12E,142,0.000201,0.0285
102355,OZ-274,25,Snow Crab,12E,142,0.000201,0.0285
103360,PA-272,25,Snow Crab,12E,142,0.000201,0.0285
103370,PA-273,25,Snow Crab,12E,142,0.000201,0.0285
103380,PA-274,25,Snow Crab,12E,142,0.000201,0.0285
104325,PB-273,25,Snow Crab,12E,142,0.000201,0.0285
105248,PC-275,25,Snow Crab,12E,142,0.000201,0.0285
56655,NJ-259,20,Snow Crab,12E,330,0.000087,0.0287
57902,NK-259,20,Snow Crab,12E,330,0.000087,0.0287
57912,NK-260,20,Snow Crab,12E,330,0.000087,0.0287
81223,OF-269,20,Snow Crab,12E,330,0.000087,0.0287
82319,OG-268,20,Snow Crab,12E,330,0.000087,0.0287
85566,OJ-269,20,Snow Crab,12E,330,0.000087,0.0287
85579,OJ-270,20,Snow Crab,12E,330,0.000087,0.0287
86626,OK-269,20,Snow Crab,12E,330,0.000087,0.0287
86639,OK-270,20,Snow Crab,12E,330,0.000087,0.0287
87664,OL-269,20,Snow Crab,12E,330,0.000087,0.0287
87674,OL-270,20,Snow Crab,12E,330,0.000087,0.0287
88702,OM-268,20,Snow Crab,12E,330,0.000087,0.0287
88712,OM-269,20,Snow Crab,12E,330,0.000087,0.0287
89752,ON-268,20,Snow Crab,12E,330,0.000087,0.0287
90766,OO-267,20,Snow Crab,12E,330,0.000087,0.0287
90776,OO-268,20,Snow Crab,12E,330,0.000087,0.0287
91760,OP-267,20,Snow Crab,12E,330,0.000087,0.0287
91770,OP-268,20,Snow Crab,12E,330,0.000087,0.0287
92800,OQ-267,20,Snow Crab,12E,330,0.000087,0.0287
92810,OQ-268,20,Snow Crab,12E,330,0.000087,0.0287
92820,OQ-269,20,Snow Crab,12E,330,0.000087,0.0287
93864,OR-268,20,Snow Crab,12E,330,0.000087,0.0287
93874,OR-269,20,Snow Crab,12E,330,0.000087,0.0287
94928,OS-268,20,Snow Crab,12E,330,0.000087,0.0287
94938,OS-269,20,Snow Crab,12E,330,0.000087,0.0287
94948,OS-270,20,Snow Crab,12E,330,0.000087,0.0287
96004,OT-269,20,Snow Crab,12E,330,0.000087,0.0287
96014,OT-270,20,Snow Crab,12E,330,0.000087,0.0287
96024,OT-271,20,Snow Crab,12E,330,0.000087,0.0287
97090,OU-270,20,Snow Crab,12E,330,0.000087,0.0287
97100,OU-271,20,Snow Crab,12E,330,0.000087,0.0287
97110,OU-272,20,Snow Crab,12E,330,0.000087,0.0287
97123,OU-273,20,Snow Crab,12E,330,0.000087,0.0287
98146,OV-270,20,Snow Crab,12E,330,0.000087,0.0287
98156,OV-271,20,Snow Crab,12E,330,0.000087,0.0287
98166,OV-272,20,Snow Crab,12E,330,0.000087,0.0287
98176,OV-273,20,Snow Crab,12E,330,0.000087,0.0287
99202,OW-269,20,Snow Crab,12E,330,0.000087,0.0287
99212,OW-270,20,Snow Crab,12E,330,0.000087,0.0287
99222,OW-271,20,Snow Crab,12E,330,0.000087,0.0287
99232,OW-272,20,Snow Crab,12E,330,0.000087,0.0287
99242,OW-273,20,Snow Crab,12E,330,0.000087,0.0287
99255,OW-274,20,Snow Crab,12E,330,0.000087,0.0287
100246,OX-269,20,Snow Crab,12E,330,0.000087,0.0287
100256,OX-270,20,Snow Crab,12E,330,0.000087,0.0287
104365,PB-276,26,Snow Crab,12E,73.0286,0.000397,0.029
105239,PC-274,26,Snow Crab,12E,73.0286,0.000397,0.029
105249,PC-275,26,Snow Crab,12E,73.0286,0.000397,0.029
105268,PC-276,26,Snow Crab,12E,73.0286,0.000397,0.029
106034,PD-274,26,Snow Crab,12E,73.0286,0.000397,0.029
106044,PD-275,26,Snow Crab,12E,73.0286,0.000397,0.029
106054,PD-276,26,Snow Crab,12E,73.0286,0.000397,0.029
106073,PD-277,26,Snow Crab,12E,73.0286,0.000397,0.029
106801,PE-274,26,Snow Crab,12E,73.0286,0.000397,0.029
106811,PE-275,26,Snow Crab,12E,73.0286,0.000397,0.029
106821,PE-276,26,Snow Crab,12E,73.0286,0.000397,0.029
106840,PE-277,26,Snow Crab,12E,73.0286,0.000397,0.029
107540,PF-276,26,Snow Crab,12E,73.0286,0.000397,0.029
93897,OR-271,23,Snow Crab,12E,236,0.000123,0.029
100289,OX-273,23,Snow Crab,12E,236,0.000123,0.029
100299,OX-274,23,Snow Crab,12E,236,0.000123,0.029
101323,OY-272,23,Snow Crab,12E,236,0.000123,0.029
102333,OZ-272,23,Snow Crab,12E,236,0.000123,0.029
107517,PF-274,23,Snow Crab,12E,236,0.000123,0.029
93896,OR-271,22,Snow Crab,12E,236,0.000128,0.0301
104312,PB-272,22,Snow Crab,12E,236,0.000128,0.0301
108923,PH-277,22,Snow Crab,12E,236,0.000128,0.0301
102371,OZ-275,24,Snow Crab,12E,142,0.000218,0.031
103369,PA-273,24,Snow Crab,12E,142,0.000218,0.031
103379,PA-274,24,Snow Crab,12E,142,0.000218,0.031
104324,PB-273,24,Snow Crab,12E,142,0.000218,0.031
115832,PZ-295,27,Snow Crab,12F,71.1429,0.000438,0.0312
116639,QE-296,27,Snow Crab,12F,71.1429,0.000438,0.0312
103372,PA-274,17,Snow Crab,12E,162.5714,0.000194,0.0315
107516,PF-274,22,Snow Crab,12E,236,0.000134,0.0317
108241,PG-275,22,Snow Crab,12E,236,0.000134,0.0317
102393,OZ-276,24,Snow Crab,12E,142,0.000226,0.0321
103359,PA-272,24,Snow Crab,12E,142,0.000226,0.0321
104361,PB-276,24,Snow Crab,12E,142,0.000226,0.0321
105247,PC-275,24,Snow Crab,12E,142,0.000226,0.0321
105264,PC-276,24,Snow Crab,12E,142,0.000226,0.0321
106042,PD-275,24,Snow Crab,12E,142,0.000226,0.0321
106052,PD-276,24,Snow Crab,12E,142,0.000226,0.0321
106069,PD-277,24,Snow Crab,12E,142,0.000226,0.0321
93929,OR-273,26,Snow Crab,12E,73.0286,0.000446,0.0326
95005,OS-273,26,Snow Crab,12E,73.0286,0.000446,0.0326
82347,OG-269,23,Snow Crab,12E,236,0.000138,0.0326
83453,OH-270,23,Snow Crab,12E,236,0.000138,0.0326
90799,OO-270,23,Snow Crab,12E,236,0.000138,0.0326
92833,OQ-270,23,Snow Crab,12E,236,0.000138,0.0326
94961,OS-271,23,Snow Crab,12E,236,0.000138,0.0326
99205,OW-269,23,Snow Crab,12E,236,0.000138,0.0326
99215,OW-270,23,Snow Crab,12E,236,0.000138,0.0326
99225,OW-271,23,Snow Crab,12E,236,0.000138,0.0326
100259,OX-270,23,Snow Crab,12E,236,0.000138,0.0326
100269,OX-271,23,Snow Crab,12E,236,0.000138,0.0326
100279,OX-272,23,Snow Crab,12E,236,0.000138,0.0326
101333,OY-273,23,Snow Crab,12E,236,0.000138,0.0326
59111,NL-260,25,Snow Crab,12E,142,0.000234,0.0333
59121,NL-261,25,Snow Crab,12E,142,0.000234,0.0333
101335,OY-273,25,Snow Crab,12E,142,0.000234,0.0333
108902,PH-275,21,Snow Crab,12E,330,0.000105,0.0346
115810,PZ-293,27,Snow Crab,12F,71.1429,0.000501,0.0357
115821,PZ-294,27,Snow Crab,12F,71.1429,0.000501,0.0357
116006,QA-291,27,Snow Crab,12F,71.1429,0.000501,0.0357
116061,QA-296,27,Snow Crab,12F,71.1429,0.000501,0.0357
116433,QC-297,27,Snow Crab,12F,71.1429,0.000501,0.0357
91797,OP-271,17,Snow Crab,12E,162.5714,0.000221,0.036
93901,OR-272,17,Snow Crab,12E,162.5714,0.000221,0.036
97107,OU-272,17,Snow Crab,12E,162.5714,0.000221,0.036
98173,OV-273,17,Snow Crab,12E,162.5714,0.000221,0.036
104327,PB-274,17,Snow Crab,12E,162.5714,0.000221,0.036
106782,PE-273,17,Snow Crab,12E,162.5714,0.000221,0.036
107511,PF-274,17,Snow Crab,12E,162.5714,0.000221,0.036
82339,OG-269,19,Snow Crab,12E,398.5714,0.00009,0.036
83423,OH-269,19,Snow Crab,12E,398.5714,0.00009,0.036
83445,OH-270,19,Snow Crab,12E,398.5714,0.00009,0.036
84517,OI-269,19,Snow Crab,12E,398.5714,0.00009,0.036
90795,OO-270,19,Snow Crab,12E,398.5714,0.00009,0.036
91789,OP-270,19,Snow Crab,12E,398.5714,0.00009,0.036
92819,OQ-269,19,Snow Crab,12E,398.5714,0.00009,0.036
92829,OQ-270,19,Snow Crab,12E,398.5714,0.00009,0.036
93873,OR-269,19,Snow Crab,12E,398.5714,0.00009,0.036
93883,OR-270,19,Snow Crab,12E,398.5714,0.00009,0.036
94937,OS-269,19,Snow Crab,12E,398.5714,0.00009,0.036
94947,OS-270,19,Snow Crab,12E,398.5714,0.00009,0.036
96013,OT-270,19,Snow Crab,12E,398.5714,0.00009,0.036
96023,OT-271,19,Snow Crab,12E,398.5714,0.00009,0.036
96033,OT-272,19,Snow Crab,12E,398.5714,0.00009,0.036
97089,OU-270,19,Snow Crab,12E,398.5714,0.00009,0.036
97099,OU-271,19,Snow Crab,12E,398.5714,0.00009,0.036
97109,OU-272,19,Snow Crab,12E,398.5714,0.00009,0.036
98155,OV-271,19,Snow Crab,12E,398.5714,0.00009,0.036
98165,OV-272,19,Snow Crab,12E,398.5714,0.00009,0.036
98175,OV-273,19,Snow Crab,12E,398.5714,0.00009,0.036
98187,OV-274,19,Snow Crab,12E,398.5714,0.00009,0.036
99221,OW-271,19,Snow Crab,12E,398.5714,0.00009,0.036
99231,OW-272,19,Snow Crab,12E,398.5714,0.00009,0.036
99241,OW-273,19,Snow Crab,12E,398.5714,0.00009,0.036
100275,OX-272,19,Snow Crab,12E,398.5714,0.00009,0.036
100285,OX-273,19,Snow Crab,12E,398.5714,0.00009,0.036
100295,OX-274,19,Snow Crab,12E,398.5714,0.00009,0.036
101309,OY-271,19,Snow Crab,12E,398.5714,0.00009,0.036
101319,OY-272,19,Snow Crab,12E,398.5714,0.00009,0.036
101329,OY-273,19,Snow Crab,12E,398.5714,0.00009,0.036
102319,OZ-271,19,Snow Crab,12E,398.5714,0.00009,0.036
102329,OZ-272,19,Snow Crab,12E,398.5714,0.00009,0.036
103344,PA-271,19,Snow Crab,12E,398.5714,0.00009,0.036
56637,NJ-258,22,Snow Crab,12E,236,0.000153,0.0362
56681,NJ-260,22,Snow Crab,12E,236,0.000153,0.0362
56703,NJ-261,22,Snow Crab,12E,236,0.000153,0.0362
57904,NK-259,22,Snow Crab,12E,236,0.000153,0.0362
57914,NK-260,22,Snow Crab,12E,236,0.000153,0.0362
57929,NK-261,22,Snow Crab,12E,236,0.000153,0.0362
67065,NS-264,22,Snow Crab,12E,236,0.000153,0.0362
85583,OJ-270,22,Snow Crab,12E,236,0.000153,0.0362
88714,OM-269,22,Snow Crab,12E,236,0.000153,0.0362
88729,OM-270,22,Snow Crab,12E,236,0.000153,0.0362
88751,OM-271,22,Snow Crab,12E,236,0.000153,0.0362
89774,ON-270,22,Snow Crab,12E,236,0.000153,0.0362
89789,ON-271,22,Snow Crab,12E,236,0.000153,0.0362
90788,OO-269,22,Snow Crab,12E,236,0.000153,0.0362
91802,OP-271,22,Snow Crab,12E,236,0.000153,0.0362
91817,OP-272,22,Snow Crab,12E,236,0.000153,0.0362
92832,OQ-270,22,Snow Crab,12E,236,0.000153,0.0362
94960,OS-271,22,Snow Crab,12E,236,0.000153,0.0362
96006,OT-269,22,Snow Crab,12E,236,0.000153,0.0362
96036,OT-272,22,Snow Crab,12E,236,0.000153,0.0362
96051,OT-273,22,Snow Crab,12E,236,0.000153,0.0362
97082,OU-269,22,Snow Crab,12E,236,0.000153,0.0362
98148,OV-270,22,Snow Crab,12E,236,0.000153,0.0362
102352,OZ-274,22,Snow Crab,12E,236,0.000153,0.0362
102367,OZ-275,22,Snow Crab,12E,236,0.000153,0.0362
102389,OZ-276,22,Snow Crab,12E,236,0.000153,0.0362
103357,PA-272,22,Snow Crab,12E,236,0.000153,0.0362
107526,PF-275,22,Snow Crab,12E,236,0.000153,0.0362
107536,PF-276,22,Snow Crab,12E,236,0.000153,0.0362
107551,PF-277,22,Snow Crab,12E,236,0.000153,0.0362
107573,PF-278,22,Snow Crab,12E,236,0.000153,0.0362
108251,PG-276,22,Snow Crab,12E,236,0.000153,0.0362
108266,PG-277,22,Snow Crab,12E,236,0.000153,0.0362
91803,OP-271,23,Snow Crab,12E,236,0.000153,0.0362
107527,PF-275,23,Snow Crab,12E,236,0.000153,0.0362
102354,OZ-274,24,Snow Crab,12E,142,0.000258,0.0367
104313,PB-272,23,Snow Crab,12E,236,0.000161,0.038
101345,OY-274,25,Snow Crab,12E,142,0.000268,0.0381
102345,OZ-273,25,Snow Crab,12E,142,0.000268,0.0381
94958,OS-271,20,Snow Crab,12E,330,0.000116,0.0382
96034,OT-272,20,Snow Crab,12E,330,0.000116,0.0382
101340,OY-274,20,Snow Crab,12E,330,0.000116,0.0382
102340,OZ-273,20,Snow Crab,12E,330,0.000116,0.0382
101343,OY-274,23,Snow Crab,12E,236,0.000166,0.0391
103367,PA-273,22,Snow Crab,12E,236,0.000169,0.0398
106807,PE-275,22,Snow Crab,12E,236,0.000169,0.0398
106817,PE-276,22,Snow Crab,12E,236,0.000169,0.0398
106832,PE-277,22,Snow Crab,12E,236,0.000169,0.0398
109705,PI-282,26,Snow Crab,12F,404.2,0.000099,0.0401
110314,PJ-283,26,Snow Crab,12F,404.2,0.000099,0.0401
110891,PK-283,26,Snow Crab,12F,404.2,0.000099,0.0401
111422,PL-284,26,Snow Crab,12F,404.2,0.000099,0.0401
111915,PM-284,26,Snow Crab,12F,404.2,0.000099,0.0401
112343,PN-285,26,Snow Crab,12F,404.2,0.000099,0.0401
112754,PO-286,26,Snow Crab,12F,404.2,0.000099,0.0401
113142,PP-287,26,Snow Crab,12F,404.2,0.000099,0.0401
113490,PQ-287,26,Snow Crab,12F,404.2,0.000099,0.0401
113815,PR-288,26,Snow Crab,12F,404.2,0.000099,0.0401
114111,PS-287,26,Snow Crab,12F,404.2,0.000099,0.0401
114122,PS-288,26,Snow Crab,12F,404.2,0.000099,0.0401
114345,PT-282,26,Snow Crab,12F,404.2,0.000099,0.0401
114400,PT-287,26,Snow Crab,12F,404.2,0.000099,0.0401
114411,PT-288,26,Snow Crab,12F,404.2,0.000099,0.0401
114422,PT-289,26,Snow Crab,12F,404.2,0.000099,0.0401
114455,PT-292,26,Snow Crab,12F,404.2,0.000099,0.0401
114615,PU-282,26,Snow Crab,12F,404.2,0.000099,0.0401
114626,PU-283,26,Snow Crab,12F,404.2,0.000099,0.0401
114637,PU-284,26,Snow Crab,12F,404.2,0.000099,0.0401
114648,PU-285,26,Snow Crab,12F,404.2,0.000099,0.0401
114659,PU-286,26,Snow Crab,12F,404.2,0.000099,0.0401
114670,PU-287,26,Snow Crab,12F,404.2,0.000099,0.0401
114681,PU-288,26,Snow Crab,12F,404.2,0.000099,0.0401
114692,PU-289,26,Snow Crab,12F,404.2,0.000099,0.0401
114703,PU-290,26,Snow Crab,12F,404.2,0.000099,0.0401
114868,PV-284,26,Snow Crab,12F,404.2,0.000099,0.0401
114879,PV-285,26,Snow Crab,12F,404.2,0.000099,0.0401
114890,PV-286,26,Snow Crab,12F,404.2,0.000099,0.0401
114901,PV-287,26,Snow Crab,12F,404.2,0.000099,0.0401
115095,PW-284,26,Snow Crab,12F,404.2,0.000099,0.0401
115106,PW-285,26,Snow Crab,12F,404.2,0.000099,0.0401
115307,PX-285,26,Snow Crab,12F,404.2,0.000099,0.0401
115514,PY-285,26,Snow Crab,12F,404.2,0.000099,0.0401
115950,QA-286,26,Snow Crab,12F,404.2,0.000099,0.0401
116174,QB-289,26,Snow Crab,12F,404.2,0.000099,0.0401
116660,QE-298,26,Snow Crab,12F,404.2,0.000099,0.0401
116263,QB-297,27,Snow Crab,12F,71.1429,0.000564,0.0401
116356,QC-290,27,Snow Crab,12F,71.1429,0.000564,0.0401
116560,QD-297,27,Snow Crab,12F,71.1429,0.000564,0.0401
116628,QE-295,27,Snow Crab,12F,71.1429,0.000564,0.0401
103355,PA-272,20,Snow Crab,12E,330,0.000122,0.0402
104337,PB-275,17,Snow Crab,12E,162.5714,0.000249,0.0404
105220,PC-273,17,Snow Crab,12E,162.5714,0.000249,0.0404
105230,PC-274,17,Snow Crab,12E,162.5714,0.000249,0.0404
106025,PD-274,17,Snow Crab,12E,162.5714,0.000249,0.0404
106792,PE-274,17,Snow Crab,12E,162.5714,0.000249,0.0404
106787,PE-273,22,Snow Crab,12E,236,0.000172,0.0407
56497,NJ-252,18,Snow Crab,12E,430,0.000096,0.0414
56519,NJ-253,18,Snow Crab,12E,430,0.000096,0.0414
56563,NJ-255,18,Snow Crab,12E,430,0.000096,0.0414
56585,NJ-256,18,Snow Crab,12E,430,0.000096,0.0414
56607,NJ-257,18,Snow Crab,12E,430,0.000096,0.0414
56629,NJ-258,18,Snow Crab,12E,430,0.000096,0.0414
57830,NK-252,18,Snow Crab,12E,430,0.000096,0.0414
57840,NK-253,18,Snow Crab,12E,430,0.000096,0.0414
57850,NK-254,18,Snow Crab,12E,430,0.000096,0.0414
57860,NK-255,18,Snow Crab,12E,430,0.000096,0.0414
57870,NK-256,18,Snow Crab,12E,430,0.000096,0.0414
57880,NK-257,18,Snow Crab,12E,430,0.000096,0.0414
57890,NK-258,18,Snow Crab,12E,430,0.000096,0.0414
59034,NL-253,18,Snow Crab,12E,430,0.000096,0.0414
59044,NL-254,18,Snow Crab,12E,430,0.000096,0.0414
59054,NL-255,18,Snow Crab,12E,430,0.000096,0.0414
59064,NL-256,18,Snow Crab,12E,430,0.000096,0.0414
59074,NL-257,18,Snow Crab,12E,430,0.000096,0.0414
69193,NU-265,18,Snow Crab,12E,430,0.000096,0.0414
90805,OO-271,18,Snow Crab,12E,430,0.000096,0.0414
91798,OP-271,18,Snow Crab,12E,430,0.000096,0.0414
91809,OP-272,18,Snow Crab,12E,430,0.000096,0.0414
92828,OQ-270,18,Snow Crab,12E,430,0.000096,0.0414
93892,OR-271,18,Snow Crab,12E,430,0.000096,0.0414
96032,OT-272,18,Snow Crab,12E,430,0.000096,0.0414
97108,OU-272,18,Snow Crab,12E,430,0.000096,0.0414
97119,OU-273,18,Snow Crab,12E,430,0.000096,0.0414
99230,OW-272,18,Snow Crab,12E,430,0.000096,0.0414
99240,OW-273,18,Snow Crab,12E,430,0.000096,0.0414
99251,OW-274,18,Snow Crab,12E,430,0.000096,0.0414
100264,OX-271,18,Snow Crab,12E,430,0.000096,0.0414
100274,OX-272,18,Snow Crab,12E,430,0.000096,0.0414
100284,OX-273,18,Snow Crab,12E,430,0.000096,0.0414
100294,OX-274,18,Snow Crab,12E,430,0.000096,0.0414
100305,OX-275,18,Snow Crab,12E,430,0.000096,0.0414
101308,OY-271,18,Snow Crab,12E,430,0.000096,0.0414
101318,OY-272,18,Snow Crab,12E,430,0.000096,0.0414
102318,OZ-271,18,Snow Crab,12E,430,0.000096,0.0414
103343,PA-271,18,Snow Crab,12E,430,0.000096,0.0414
89763,ON-269,21,Snow Crab,12E,330,0.000126,0.0415
93895,OR-271,21,Snow Crab,12E,330,0.000126,0.0415
94959,OS-271,21,Snow Crab,12E,330,0.000126,0.0415
96035,OT-272,21,Snow Crab,12E,330,0.000126,0.0415
100267,OX-271,21,Snow Crab,12E,330,0.000126,0.0415
100277,OX-272,21,Snow Crab,12E,330,0.000126,0.0415
100287,OX-273,21,Snow Crab,12E,330,0.000126,0.0415
100297,OX-274,21,Snow Crab,12E,330,0.000126,0.0415
101301,OY-270,21,Snow Crab,12E,330,0.000126,0.0415
101311,OY-271,21,Snow Crab,12E,330,0.000126,0.0415
101321,OY-272,21,Snow Crab,12E,330,0.000126,0.0415
